time,ǰ40,ǰ39,ǰ38,ǰ37,ǰ36,ǰ35,ǰ34,ǰ33,ǰ32,ǰ31,ǰ30,ǰ29,ǰ28,ǰ27,ǰ26,ǰ25,ǰ24,ǰ23,ǰ22,ǰ21,ǰ20,ǰ19,ǰ18,ǰ17,ǰ16,ǰ15,ǰ14,ǰ13,ǰ12,ǰ11,ǰ10,ǰ9,ǰ8,ǰ7,ǰ6,ǰ5,ǰ4,ǰ3,ǰ2,ǰ1,��ǰ
2021-06-18T12:11:00.000Z,37827.5155696406722036,37820.0682322640298490,37812.2477032291743023,37793.9447147702139857,37760.5709148905903071,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951
2021-06-18T12:12:00.000Z,37820.0682322640298490,37812.2477032291743023,37793.9447147702139857,37760.5709148905903071,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202
2021-06-18T12:13:00.000Z,37812.2477032291743023,37793.9447147702139857,37760.5709148905903071,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607
2021-06-18T12:14:00.000Z,37793.9447147702139857,37760.5709148905903071,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410
2021-06-18T12:15:00.000Z,37760.5709148905903071,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014
2021-06-18T12:16:00.000Z,37750.3177293499047517,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013
2021-06-18T12:17:00.000Z,37750.2896262558804628,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778
2021-06-18T12:18:00.000Z,37767.9561784298391053,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229
2021-06-18T12:19:00.000Z,37759.7354079903134549,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055
2021-06-18T12:20:00.000Z,37756.5830793447050310,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713
2021-06-18T12:21:00.000Z,37766.1497563882793361,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521
2021-06-18T12:22:00.000Z,37786.1350763940529000,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819
2021-06-18T12:23:00.000Z,37807.5644778788024597,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618
2021-06-18T12:24:00.000Z,37827.1657357682468081,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800
2021-06-18T12:25:00.000Z,37832.1917950178080706,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527
2021-06-18T12:26:00.000Z,37859.8538292763583960,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221
2021-06-18T12:27:00.000Z,37866.7899535895701480,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350
2021-06-18T12:28:00.000Z,37865.4228967775092068,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552
2021-06-18T12:29:00.000Z,37884.4971009753233451,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811
2021-06-18T12:30:00.000Z,37906.8461512972080990,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064
2021-06-18T12:31:00.000Z,37926.8755085963707886,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219
2021-06-18T12:32:00.000Z,37894.8507648631508612,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008
2021-06-18T12:33:00.000Z,37860.6238671447508331,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762
2021-06-18T12:34:00.000Z,37838.7780978744294515,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495
2021-06-18T12:35:00.000Z,37856.7034971373714577,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547
2021-06-18T12:36:00.000Z,37870.3660479257277720,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770
2021-06-18T12:37:00.000Z,37853.7583725674809589,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728
2021-06-18T12:38:00.000Z,37852.8022100963948306,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728,37543.4363983518898752
2021-06-18T12:39:00.000Z,37840.3532467085914985,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728,37543.4363983518898752,37545.3487366755848750
2021-06-18T12:40:00.000Z,37855.2472977064699336,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728,37543.4363983518898752,37545.3487366755848750,37535.0686224582928510
2021-06-18T12:41:00.000Z,37875.0716704943983059,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728,37543.4363983518898752,37545.3487366755848750,37535.0686224582928510,37548.7731385091038845
2021-06-18T12:42:00.000Z,37859.8958015887508234,37858.1382619983494478,37828.6317274475488303,37802.8186204844751896,37771.6986999493245804,37750.4977798651096744,37742.4580414121281173,37753.8226606698224866,37751.0407847128936509,37743.1324043053701951,37734.9200584259942202,37709.6197471690036607,37705.9580309841736410,37669.2706578530117014,37640.5176608897806013,37603.2436654733771778,37607.2851078906802229,37579.1348381277088055,37574.9968926492158713,37561.0502786276613521,37522.2658974160107819,37529.3493247701632618,37532.0261300492931800,37609.3345268991264527,37575.0899225314741221,37561.5853327607533350,37569.1792529213765552,37528.1726627828173811,37515.0363621460131064,37514.2005619754224219,37520.9986953825257008,37541.9335698750563762,37553.8539587110492495,37530.9544640723290547,37512.6663454344435770,37513.1849737728879728,37543.4363983518898752,37545.3487366755848750,37535.0686224582928510,37548.7731385091038845,37510.3805421911903210
