time,ǰ40,ǰ39,ǰ38,ǰ37,ǰ36,ǰ35,ǰ34,ǰ33,ǰ32,ǰ31,ǰ30,ǰ29,ǰ28,ǰ27,ǰ26,ǰ25,ǰ24,ǰ23,ǰ22,ǰ21,ǰ20,ǰ19,ǰ18,ǰ17,ǰ16,ǰ15,ǰ14,ǰ13,ǰ12,ǰ11,ǰ10,ǰ9,ǰ8,ǰ7,ǰ6,ǰ5,ǰ4,ǰ3,ǰ2,ǰ1
2021-06-19T00:46:00.000Z,35751.8540937519386276,35752.8379799812889577,35785.1958407475149784,35798.4431990492452573,35828.7365007894430478,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594
2021-06-19T00:47:00.000Z,35752.8379799812889577,35785.1958407475149784,35798.4431990492452573,35828.7365007894430478,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537
2021-06-19T00:48:00.000Z,35785.1958407475149784,35798.4431990492452573,35828.7365007894430478,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441
2021-06-19T00:49:00.000Z,35798.4431990492452573,35828.7365007894430478,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663
2021-06-19T00:50:00.000Z,35828.7365007894430478,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710
2021-06-19T00:51:00.000Z,35815.3754175097687260,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080
2021-06-19T00:52:00.000Z,35839.9052670460814509,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995
2021-06-19T00:53:00.000Z,35862.2665676152338555,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140
2021-06-19T00:54:00.000Z,35883.8424451669026787,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321
2021-06-19T00:55:00.000Z,35894.3994568104086683,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364
2021-06-19T00:56:00.000Z,35894.8060113951143043,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766
2021-06-19T00:57:00.000Z,35878.7884403296727548,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273
2021-06-19T00:58:00.000Z,35868.6177951895162631,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762
2021-06-19T00:59:00.000Z,35848.9610673920194272,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315
2021-06-19T01:00:00.000Z,35850.9361993823453610,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794
2021-06-19T01:01:00.000Z,35838.9336880393426800,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018
2021-06-19T01:02:00.000Z,35828.7518098380506962,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697
2021-06-19T01:03:00.000Z,35835.2355167644423682,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521
2021-06-19T01:04:00.000Z,35819.4093855330519260,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863
2021-06-19T01:05:00.000Z,35808.7451826832712263,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377
2021-06-19T01:06:00.000Z,35816.8625212095181789,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527
2021-06-19T01:07:00.000Z,35814.7647749293356398,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130
2021-06-19T01:08:00.000Z,35838.1638991890390016,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852
2021-06-19T01:09:00.000Z,35832.0543936963379266,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178
2021-06-19T01:10:00.000Z,35836.8597432874993726,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179
2021-06-19T01:11:00.000Z,35827.5512230727569862,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803
2021-06-19T01:12:00.000Z,35815.5164129583232314,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157
2021-06-19T01:13:00.000Z,35810.5763614605643986,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157,36019.7575076127120648
2021-06-19T01:14:00.000Z,35820.2244478667618950,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157,36019.7575076127120648,36066.0263575443730237
2021-06-19T01:15:00.000Z,35824.1111903217480962,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157,36019.7575076127120648,36066.0263575443730237,36088.3516385630958017
2021-06-19T01:16:00.000Z,35817.9772482995080331,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157,36019.7575076127120648,36066.0263575443730237,36088.3516385630958017,36113.0892659891515827
2021-06-19T01:17:00.000Z,35835.6033887351106931,35842.6358467722415624,35866.1405492744988345,35865.2762165746693114,35860.1625236965210940,35849.8603689452980087,35850.4233178711410866,35839.0752351891470611,35842.0322206077857594,35833.4579074486735537,35840.6874369685084441,35840.7427554099739663,35823.2594524383520710,35812.3462332027554080,35798.4403912287176995,35786.1817413064215140,35761.7973578241194321,35745.9845299281576364,35748.4795399073215766,35737.2410919002685273,35736.3179742200837762,35730.4046073166153315,35731.0512349310870794,35748.8016811698805018,35784.5928034908399697,35797.7880927878699521,35819.0618267484164863,35869.6498215086545377,35911.7840755882103527,35928.1201464711351130,35939.5400761931152852,35949.0571495523116178,35976.6347630873011179,35976.1854907266888803,35996.4868114234397157,36019.7575076127120648,36066.0263575443730237,36088.3516385630958017,36113.0892659891515827,36111.1683906875757787
